구분,항목,이자보상배율(이자비용),이자보상배율(이자비용),이자보상배율(이자비용),영업이익(손실)(천원),영업이익(손실)(천원),영업이익(손실)(천원),차입금의존도,차입금의존도,차입금의존도,총자본증가율,총자본증가율,총자본증가율,유동자산증가율,유동자산증가율,유동자산증가율,매출액증가율,매출액증가율,매출액증가율,순이익증가율,순이익증가율,순이익증가율,영업이익증가율,영업이익증가율,영업이익증가율,매출액순이익률,매출액순이익률,매출액순이익률,매출액총이익률,매출액총이익률,매출액총이익률,자기자본순이익률,자기자본순이익률,자기자본순이익률,총자본순이익률,총자본순이익률,총자본순이익률,매출원가 대 매출액비율,매출원가 대 매출액비율,매출원가 대 매출액비율,매출채권회전률,매출채권회전률,매출채권회전률,재고자산회전률,재고자산회전률,재고자산회전률,총자본회전률,총자본회전률,총자본회전률,유형자산회전율,유형자산회전율,유형자산회전율,부채비율,부채비율,부채비율,유동비율,유동비율,유동비율,자기자본배율,자기자본배율,자기자본배율,당좌비율,당좌비율,당좌비율,비유동비율,비유동비율,비유동비율,순운전자본비율,순운전자본비율,순운전자본비율,현금비율,현금비율,현금비율,부채(*)(천원),부채(*)(천원),부채(*)(천원),자산(*)(천원),자산(*)(천원),자산(*)(천원),매출액(영업수익)(*)(천원),매출액(영업수익)(*)(천원),매출액(영업수익)(*)(천원),CASH FLOW 대 부채비율,CASH FLOW 대 부채비율,CASH FLOW 대 부채비율,유동부채(*)(천원),유동부채(*)(천원),유동부채(*)(천원),유동자산(*)(천원),유동자산(*)(천원),유동자산(*)(천원),CASH FLOW 대 매출액비율,CASH FLOW 대 매출액비율,CASH FLOW 대 매출액비율,차입금평균이자율,차입금평균이자율,차입금평균이자율
태원물산(주),001420,-2.02,-1.16,0.85,-1992143,-809502,185560,23.96,10.85,10.61,-13.2,-16.48,-1.94,-28.04,-16.81,4.31,1.41,-23.64,12.04,0,0,0,0,0,0,-10.68,4.43,-1.22,5.42,7.02,10.85,-10.68,3.52,-1.07,-5.89,2.19,-0.75,94.58,92.98,89.15,3.35,3.35,4.04,12.43,10.46,12.44,0.55,0.49,0.61,1.09,0.93,1.17,78.09,44.25,43.43,116.7,185.12,196.83,768.23,792.19,781.25,102.06,161.36,171.42,111.68,90.68,86.77,5.33,17.08,19.44,15.81,17.04,15.72,17997421,10516133,10179447,41044375,34281912,33617031,24344296,18589969,20827760,-2.6,-12.15,-3.89,13115082,6877750,6747262,15304660,12732273,13280793,-1.92,-6.87,-1.9,9.41,10.29,6.02
태평양물산(주),007980,5.9,6.42,-1.44,8113308,7538336,-1544394,3.91,5.41,15.26,-5.53,11.82,4.22,-28.96,15.56,4.11,-1.2,22.95,9.55,-20.59,24.14,0,5.59,-7.09,0,3.35,3.38,-1.22,13.42,13.02,9.75,7.82,9.3,-3.65,6.03,7.27,-2.66,86.58,86.98,90.25,19.14,21.21,19.32,14.31,13.77,11.85,1.8,2.15,2.19,5.63,6.2,6.4,25.76,29.89,45.33,249.56,230.61,161.77,512.91,555.27,517.19,151.96,137.95,77.84,77.12,77.97,87.3,23.18,22.64,15.25,21.58,26.92,5.57,15833632,19892899,28100178,77306074,86441948,90085951,143220831,176096040,192906221,17.67,12.58,-4.23,11981164,14983674,22237987,29899876,34553734,35975290,1.95,1.42,-0.62,53.57,30.53,11.63
티와이엠(주),002900,1.78,-0.96,1.12,8817736,-5294261,5713440,19.39,33.72,30.18,-1.32,-4.32,-1.11,-3.3,-9.77,-6.13,1.84,-20.94,-8.79,-45.7,0,0,-45.85,0,0,2.3,-4.42,-0.45,19.89,18.02,20.19,5.62,-8.59,-0.84,2.87,-4.48,-0.43,80.11,81.98,79.81,4.88,3.95,3.37,5.34,4.81,5.91,1.25,1.02,0.95,3.35,2.64,2.43,88.07,95.5,97.73,138.11,142.52,117.2,352.06,324.04,316.83,79.34,95.78,84,80.39,89.94,96.38,15.8,16.11,7.52,0.27,7.29,0.29,101371748,101177118,101233575,216476911,207121677,204819304,271958505,215000026,196107476,7.52,-4.66,-1.26,89741311,78471356,89573936,123940283,111834686,104979849,2.8,-2.19,-0.65,10.5,9.84,7.77
티제이미디어(주),032540,999999999,999999999,999999999,3949983,1143193,5771631,0,0,0,48.19,2.27,25.05,57.96,-3.52,37.87,7.44,-31.96,174.01,12.34,-70.07,378.08,-7.55,-71.06,404.87,12.98,5.71,9.96,22.2,22.58,17.53,14.43,3.37,14.96,11.48,2.84,11.95,77.8,77.42,82.47,62.29,42.04,120.28,8.41,6.83,23.18,0.88,0.5,1.2,4.96,3.35,9.13,18.21,18.61,30.87,725.6,678.87,451.03,731.02,745.09,844.44,643.07,628.71,424.57,23.87,29.31,22.24,68.81,64.2,64.6,279.21,192.87,292.8,5990259,6239644,11731393,38886109,39768730,49731413,28799550,19596620,53696110,61.64,39.71,60.99,4276758,4410318,9152018,31032348,29940424,41278324,12.82,12.64,13.33,0,0,0
티케이지휴켐스(주),069260,,,,,,6089493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73249741,,,204685432,,,64901393,,,,,,57891408,,,72164338,,,,,,
파나케이아(주),058530,,1013875.5,999999999,2130091,2027751,734684,,0,0,,0,54.04,,0,62.41,,0,-27.17,,0,-64.97,,0,-63.77,,24.73,11.9,,39.12,38.18,,26.8,7.26,,22.78,6.28,,60.88,61.82,,2.67,1.8,,16.72,6.96,,0.92,0.53,,6.11,4.3,,17.63,14.11,,636.95,851.36,,347.66,416.89,,593.69,762.35,,22.25,16.56,,68.35,75.45,,38.95,111.31,1574689,1342255,1706100,7148189,8956000,13795881,8361223,8248592,6007654,,63.96,24.41,1418618,1140061,1385261,5771294,7261664,11793625,,10.41,6.93,,0,0
파미셀(주),005690,0.18,-1.45,-2.21,512645,-1423717,-1740952,51.14,53.25,54.73,-2.02,-4.39,-7.78,-30.56,-27.31,-10.18,-10.65,14.1,-13.12,0,0,0,0,0,0,11.93,-29.46,-18.64,42.81,39.56,19.91,4.49,-13.03,-7.97,1.57,-4.57,-2.68,57.19,60.44,80.09,1.7,2.31,2.33,2.6,2.96,3.39,0.13,0.16,0.14,0.17,0.2,0.18,173.6,198.07,197.72,59.73,42.56,48.2,358.38,314.52,290.4,35.9,24.89,31.25,233.49,264.85,265.41,-9.88,-15.04,-11.66,0.1,0.01,0.17,41060948,41116112,37896410,64713728,61874565,57062852,8610733,9824520,8535503,-1.77,-1.71,-0.06,15881760,16204221,12850065,9486833,6896065,6193864,-8.46,-7.16,-0.28,9.28,2.98,2.45
팜젠사이언스(주),004720,2.4,-0.39,7.97,1766136,-194325,2697814,24,24.08,20.58,12.09,-8.81,6.93,15.41,-15.18,14.64,7.61,13.17,16.28,49.53,0,0,-6.16,0,0,4.49,-9.15,7.5,48.22,50.43,49.73,5.65,-11.1,9.98,3.11,-7.09,6.86,51.78,49.57,50.27,1.17,1.44,1.75,6.51,7.38,8.99,0.69,0.78,0.91,5.07,4.62,4.94,65.03,48.14,43.35,340.3,315.75,522.7,136.09,117.65,130.01,293.18,273.23,454.46,33.82,38.59,29.71,56.14,50.53,64.11,9,32.53,37.58,9150583,6881407,6847677,23221829,21175882,22644187,15212135,17216230,20019704,-0.41,14.43,20.46,5425433,4959485,3434385,18462918,15659807,17951625,-0.25,5.77,7,11.39,9.43,6.94
퍼스텍(주),010820,-0.25,0.58,3.53,-1541275,1723285,2113788,122.18,4.41,14.49,-17.59,12.51,2.71,-21.97,10.73,46.66,7.58,12.32,12.33,0,0,-76.47,0,0,22.66,-20.06,38.4,8.04,6.6,13.08,12.84,0,0,23.01,-15.36,34.39,7.54,93.4,86.92,87.16,6.55,12.25,11.55,3.19,3.26,3.55,0.77,0.9,0.94,2.01,2.56,3.11,0,879.37,82.68,148.49,62.44,229.88,0,83.6,116.09,61.76,21.18,141.7,0,551.2,68.65,14.51,-26.29,35.27,8.22,0.92,36.17,64720397,42883151,22202357,42449347,47759733,49056132,35965499,40397130,45379402,5.49,9.85,25.49,12699062,33437961,13320877,18856640,20879900,30622304,9.88,10.46,12.47,12.18,11.03,12.99
페이퍼코리아(주),001020,0.29,1.44,2.01,11062756,42722001,37291641,119.29,69.77,54.71,-9.79,3.84,1.55,-14.03,43.46,1.14,5.86,4.75,-3.59,0,352.5,-40.67,0,286.18,-12.71,14.56,62.88,38.57,15.03,30.35,27.46,0,0,90.27,8.85,41.43,23.86,84.97,69.65,72.54,9.63,9.37,9.32,13.2,13.66,15.08,0.61,0.66,0.62,0.8,0.88,0.89,0,1140.99,195.71,147.64,260.65,135.18,0,26.46,276.21,105.53,220.61,114.57,0,907.63,216.59,6.27,16.56,6.96,2.26,86.67,13.65,384474023,268966750,196609980,281715488,292539878,297070348,180600926,189183873,182394317,-0.15,6.87,16.66,37099808,30148609,58795131,54775631,78583548,79478845,-0.33,9.77,17.96,10.98,10.96,10.13
평화홀딩스(주),010770,1.15,2.86,2.69,2921213,6540018,6303185,21.44,23.67,18.37,9.95,1.81,15.76,57.06,-20.56,32.29,13.92,0.07,12.37,-36.82,119.47,90.31,-9.51,123.88,-3.62,2.76,6.05,10.25,11.61,13.91,12.5,4.16,8.67,14.35,2.48,5.16,9.02,88.39,86.09,87.5,6.06,6.02,5.28,26.79,24.92,29.42,0.9,0.85,0.88,2.7,2.66,2.69,74.65,62.09,56.58,128.03,175.33,159.79,770.78,845.54,1013.2,116.02,156.77,146.83,106.85,113,102.39,8.5,13.01,12.95,0.63,6.03,11.63,61277882,55913965,61061355,143370085,145968851,168972638,123255407,123336492,138597219,14.12,20.25,15.14,43470943,25215369,36600540,55654583,44210136,58484640,7.02,9.18,6.67,9.42,7.01,7.14
포스코스틸리온(주),058430,7.5,6.91,13.18,28158450,21565883,30624102,16.95,12.48,12.36,0,-8.86,24.87,0,-14.42,41.27,0,5.17,1.2,0,-25.07,87.59,0,-23.41,42,5.37,3.83,7.1,13.46,11.75,13.48,11.68,8.39,13.33,6.79,5.32,9.31,86.54,88.25,86.52,9.76,9.78,8.92,8.08,10.02,11.53,1.26,1.39,1.31,2.8,3.03,3.12,72,44.49,42.06,132.08,181.66,268.72,444.14,894.82,795.54,92.4,137.17,215.67,82.48,73.88,63.52,12.64,21.97,34.71,0.39,8.61,4.76,124706623,83599285,100386394,297921718,271512509,339049510,376490681,395964898,400728993,17.08,22.41,19.97,117388533,73039785,69755186,155047655,132682031,187444430,5.66,4.73,5,7.44,7.4,6.13
포스코홀딩스(주),005490,6.06,3.93,6.48,2099224229,1429457412,1833485311,28.89,29.07,24.21,3.13,-0.85,-2.11,9.05,-21.62,5.32,9.31,-5.18,5.8,5.07,-49.95,34.42,15.38,-31.91,28.26,14,7.39,9.39,22.55,18.92,22.14,17.68,8.35,10.24,9.36,4.63,6.32,77.45,81.08,77.86,8.69,9.23,10.16,8.5,7.83,8.88,0.67,0.63,0.67,1.27,1.23,1.28,88.41,72.76,52.32,129.44,158.08,136.74,1954.79,2113.69,2346.91,87.79,97.28,90.4,140.23,137.84,119.19,5.82,7.43,5.84,20.09,9.58,3.32,8336620056,7419037097,5922905587,17766565837,17615530265,17244485877,11692000002,11086118856,11728595032,46.45,22.49,36.08,3509702108,2252545374,2742489645,4543060144,3560773438,3750170203,33.12,15.05,18.22,7.33,7.09,6.09
풍국주정공업(주),023900,52.15,174.35,52071.61,2127886,1552266,4686445,3.34,0.16,0.99,5.11,5.62,11.62,38.08,-5.48,22.77,-35.43,10.08,12.4,-37.64,-19.55,106.62,-53.48,-27.05,201.91,9.06,6.62,12.18,16.78,13.79,23.41,8.61,6.47,12.28,6.93,5.29,10.05,83.22,86.21,76.59,5.49,5.03,4.62,6.31,6.24,7.74,0.76,0.8,0.83,1.76,2.09,2.49,22.18,22.32,21.98,640.65,499.1,656.57,1759.3,1856.2,2077.72,497.8,353.16,556.91,57.79,64.63,58.71,44.47,37.71,43.97,12.6,43.86,117.87,5463951,5799328,6392759,30094188,31786077,35480899,22446127,24708050,27771727,74.46,47.7,60.89,2475527,3003423,2803046,15859426,14990118,18403985,18.12,11.2,14.02,5.08,1.69,0.04
피에스케이홀딩스(주),031980,30.76,17.31,-732.71,2886715,57454,-3243687,3.63,1.71,1.63,42.37,-7.14,-0.91,26.6,-3.15,1.85,-22.04,-45.22,-16.68,-65.19,-7.35,0,-41.52,-98.01,0,8.22,13.9,-16.36,21.39,28.52,-0.2,6.09,4.35,-4.22,4.54,3.72,-3.8,78.61,71.48,100.2,8.66,9.61,8.66,14.33,6.26,3.94,0.55,0.27,0.23,5.08,2.39,2.08,25.6,9.35,12.92,614.73,3531.83,1218.92,732.96,766.85,714.37,565.02,3430.39,1075.34,30.53,23.02,21.29,63.38,76.71,74.49,195.64,270.94,20.14,10246907,3990403,5293438,50266752,46678538,46252850,23642323,12952275,10791507,64.04,84.91,-17.47,6189422,1043409,3079138,38048429,36851468,37532162,27.75,26.16,-8.57,3.01,0.25,0.57
피에스텍(주),002230,1.22,17.81,999999999,1946785,2516514,3463252,0,0,0,-70.72,-18.32,6.98,-79.79,-41.98,-0.57,-36,-90.33,29.68,39.96,45.82,-47.59,-63.82,29.27,37.62,3.06,46.13,18.64,7.18,33.07,32.06,7.39,16.52,7.94,3.34,11.84,6.67,92.82,66.93,67.94,4.43,14.05,21.06,18.92,11.64,15.41,1.09,0.26,0.36,6.95,7.72,7.4,61.95,19.39,18.84,123.28,443.26,374.13,422.92,468.6,503.6,117.32,402.35,344.08,98.3,86.06,88.01,7.42,21.62,19.01,1.11,261.27,195.27,18338877,6359935,6642604,47943248,39161772,41894580,115593885,11177144,14494640,89.43,291.43,47.67,15283871,2466170,2905090,18841327,10931443,10868679,14.19,165.83,21.85,6.6,0,0
피에이치에이(주),043370,6.51,9.17,34.6,3540356,6109661,6532368,14.76,3.34,3.05,14.65,6.49,25.82,28.95,2.79,42.5,24.79,23.83,19.35,-39.2,22.75,61.72,-17.14,72.57,6.92,7.07,7.01,9.5,12.53,13.94,13.63,21.54,18.03,20.6,9.43,10.49,14.57,87.47,86.06,86.37,7.83,9.71,8.96,26.38,33.31,40.59,1.33,1.5,1.53,6.31,8.35,9.65,139.17,35.98,46.02,77.41,192.54,176.66,645.53,846.32,991.64,68.49,171.63,163.32,141.4,82.32,80.76,-11.93,18.97,19.39,10.31,72.96,24.63,32700615,15836395,23732232,56198088,59844889,75297562,70113185,86823861,103623945,21.46,31.6,18.14,29677299,12264893,19049293,22973552,23614996,33651557,10.01,5.76,4.15,7.54,12.94,8.79
하이록코리아(주),013030,3.39,4.82,3.07,3759233,5965934,4458426,34.05,42.83,44.84,23.62,30.62,16.18,34.36,34.25,-2.07,27.9,9.74,-3.26,43.61,46.69,-68.21,-6.5,58.7,-25.27,9.23,12.33,4.05,25.3,34.58,35.07,29.75,31.89,8.01,10.14,11.66,3.03,74.7,65.42,64.93,3.59,2.83,2.35,4.3,4.03,3.16,1.1,0.95,0.75,6.33,5.9,3.58,173.55,173.3,157.56,138.35,135.49,137.89,247.62,323.73,332.57,96.7,96.49,89.56,58.01,51.97,81.75,21.84,21.21,18.76,22.99,19.89,16.9,21120110,27572480,30903932,33289622,43482391,50517539,33085565,36309270,35125755,14.63,-3.44,-8.47,18958632,25989769,25008911,26230135,35214290,34484230,9.34,-2.61,-7.45,10.47,8.27,7.04
하이트진로홀딩스(주),000140,2.15,3.59,4.77,197186858,246161909,216467550,34.99,32.45,33.76,5.23,-4.32,3.6,11.88,-2.63,-2.15,22.46,14.18,4.75,280.29,3.19,45.03,12.14,24.84,-12.06,10.57,9.55,13.22,53.13,54.94,54.29,12.25,11.17,14.5,4.09,4.21,6.13,46.87,45.06,45.71,2.77,2.8,2.76,11.38,13.46,12.62,0.39,0.44,0.46,0.57,0.65,0.66,185.32,147.56,127,61.42,52.33,62.64,625.88,687.5,766.42,53.03,44.93,51.54,218.75,188.78,176.1,-14.65,-21.63,-13.37,5.63,1.86,2.35,1142371820,1003031751,975368380,1758813229,1682775169,1743356645,663575789,757697742,793684528,24.5,25.34,11.97,668057416,763503408,624101025,410327890,399549784,390967185,42.17,33.54,14.71,13.45,11.81,8
한국가스공사(주),036460,1.78,2.48,2.64,529366325,634449435,633863542,61.6,62.79,60.96,19.82,8.29,2.44,73.32,9.05,-10.08,47.28,18.21,0.64,-62.26,214.3,0.49,-3.8,19.85,-0.09,1.55,4.11,4.1,10.64,10.59,10.7,3.93,12.15,11.11,1.23,3.39,3.24,89.36,89.41,89.3,5.08,4.62,4.36,16.86,15.15,16.26,0.79,0.83,0.79,1.15,1.26,1.18,259.02,257.18,230.03,104.57,109.19,105.37,605.63,659.25,730.9,83.9,89.99,86.74,254.35,252.32,244.98,1.28,2.47,1.31,0.91,2.13,6.97,6061850443,6551552860,6496970532,8402125211,9099049291,9321349340,6111899684,7224800351,7270975765,-2.51,-0.57,10.83,2342571071,2446430044,2279698985,2449705917,2671315528,2402092976,-2.49,-0.52,9.67,6.55,4.7,4.22
한국공항(주),005430,1.2,0.2,1.18,9582569,1613991,8455947,36.68,38.89,36.38,-5.57,-16.24,7,-12.81,-4.92,15.55,24.15,3.19,0.27,-43.31,0,0,-26.38,-83.16,423.92,1.39,-0.93,1.14,13.8,8.93,12.63,3.21,-2.45,2.91,1.06,-0.82,1.07,86.2,91.07,87.37,4.78,4.94,4.99,34.82,35.57,32.89,0.76,0.88,0.94,3.16,3.13,3.44,217.8,178.79,167.32,131.21,144.1,159.94,548.18,523.41,584.07,123.44,133.84,149.77,203.86,165.31,149.82,8.53,12.46,16.47,7.28,12.7,16.26,189026128,148151287,154717911,275813380,231016375,247185857,216208953,223108092,223700395,12.06,1.49,3.16,75369865,65252502,67931162,98890607,94028362,108648438,10.54,0.99,2.18,7.79,8.58,7.99
한국기업평가(주),034950,999999999,999999999,999999999,6200707,7772555,3359612,0,0,0,11.34,-18.26,46.8,-9.86,-30.8,162.91,43.33,19.4,-5.77,37.06,6.73,-56.51,70.12,25.35,-56.78,26.74,23.9,11.03,0,0,0,17.49,20.6,7.61,14.41,16.07,6.3,0,0,0,19.33,12.18,9.69,0,0,0,0.54,0.67,0.57,16.56,14.83,14.69,23.94,33.91,13.32,264.08,177.35,623.02,120.59,166.02,195.35,264.08,177.35,623.02,69.44,84.05,37.76,27.32,16.24,55.97,16.4,17.12,30.63,8663227,9282797,6327047,44850325,36659025,53816342,22946282,27397421,25817569,73.76,80.75,64.71,7468229,7695833,5759491,19721997,13648524,35882898,27.85,27.36,15.86,0,0,0
한국내화(주),010040,1.33,0.83,6.49,624641,320686,1695083,18.13,17.59,14.71,-6.63,-0.61,14.77,10.46,10.33,9.38,-4.84,11.86,10.97,-86.33,-165.19,0,-77.14,-48.66,428.58,0.82,-0.48,2.93,16.37,12.98,14.49,1.29,-0.86,5.94,0.76,-0.51,3.26,83.63,87.02,85.51,3.93,3.65,3.79,5.29,5.57,6.24,0.93,1.08,1.11,2.35,2.77,3.11,66.42,67.99,96.27,142.05,165.91,121.67,352.51,347.07,340.93,84.23,113.33,81.29,81.83,73.2,90.72,15.05,22.42,9.58,2.49,5.41,10.75,12952048,13054729,18157565,32452792,32254454,37017941,31092781,34781825,38597728,14.53,0.11,24.48,11612965,10969884,16361921,16496101,18200098,19907118,6.05,0.04,11.52,8.23,6.65,4.7
한국단자공업(주),025540,61.45,82.83,165.72,22407700,21429312,32669846,3.32,0,0,14.41,7.1,16.54,24.48,11.64,34.65,23.29,4.27,24.9,25.45,-0.58,12.23,31.6,-4.37,52.45,16.64,15.87,14.26,27.51,24.83,28.2,20.49,18.1,17.53,16.22,14.6,14.63,72.49,75.17,71.8,5.47,5.46,4.99,10.07,7.01,9.21,0.97,0.92,1.03,3.02,2.76,3.54,29.07,19.6,20,255.86,393.1,396.32,1874.93,2166.98,2517.13,195.66,295.04,340.94,60.8,53.66,43.56,32.22,41.11,47.63,8.39,9.48,3.71,28378601,22118401,26210366,126015646,134963813,157290082,115105999,120021337,149908740,86.33,113.48,95.04,26049917,18929660,25280883,66652359,74411950,100193171,21.28,20.91,16.62,16.16,12.37,0
한국석유공업(주),004090,0.56,1.75,2.36,627212,1823264,2005277,34.24,35.9,32.84,3.27,-0.09,3.37,6,-4.46,0.37,29.95,10.36,3.09,9.1,-11.59,-11.71,-61.22,190.69,9.98,1.97,1.58,1.35,12.09,13.61,14.41,7.12,5.93,5.03,3.36,2.92,2.54,87.91,86.39,85.59,5.7,5.9,6.23,27.5,32.75,33.81,1.71,1.85,1.88,4.57,4.98,4.92,107.24,98.28,97.91,91.1,89.05,86.6,615.08,642.33,665.22,78.19,77.83,73.84,117.76,116.41,118.57,-4.22,-5.08,-6.2,1.45,1.4,2.06,21609418,20680418,21338295,41759275,41723217,43131052,70111239,77375959,79765873,-16.24,-0.37,11.38,19792966,19345189,19967998,18031200,17227339,17291820,-5.01,-0.1,3.04,7.95,7.12,5.82
한국선재(주),025550,2.51,2.91,2.03,4387053,3254756,1993872,25.03,23.66,29.16,0.64,9.22,13.05,10.67,27.25,15.45,1.96,7.86,14.78,-43.31,-13.28,-44.45,-41.43,-25.81,-38.74,4.3,3.45,1.67,15.23,13.5,11.47,15.74,10.17,5.29,7.61,6.28,3.14,84.77,86.5,88.53,11.59,8.51,7.62,8.02,8.33,7.88,1.77,1.82,1.88,3.29,3.68,4.19,63.02,60.82,75.68,252.61,230.25,176.32,388.54,430.18,445.16,123.89,135.45,88.65,90.93,77.97,83.25,26.71,29.14,22.77,0.69,19.98,0.76,15914503,17005410,21897733,41169324,44966940,50833212,72666108,78376462,89959444,23.12,11.8,-1.03,7206552,10061023,15168719,18204724,23165236,26745224,5.06,2.56,-0.25,12.03,10.67,7.73
한국수출포장공업(주),002200,2.65,3.11,3.51,15455574,13440150,7228342,30.49,29.56,21.81,43.41,-10.62,-8.43,66.15,-0.43,-43.47,11.82,-1.61,-8.5,24.02,-8.9,-6.58,128.12,-13.04,-46.22,6.34,5.87,6,23.03,20.36,16.04,8.66,6.05,5.41,4.28,3.5,3.61,76.97,79.64,83.96,5.04,4.52,5.3,11.83,9.63,9.53,0.67,0.6,0.6,1.17,0.96,0.85,85.5,60.69,39.38,110.91,161.2,100.58,528.53,545.35,575.68,89.2,130.45,70.83,129.18,106.34,110.28,2.99,12.84,0.12,29.52,11.92,11.68,90375391,66191712,45343475,196081040,175261675,160478502,112323618,110513991,101117936,18.92,19.11,45.69,53679365,36772216,33316543,59534856,59276105,33510185,15.23,11.44,20.49,9.69,7.74,4.74
한국쉘석유(주),002960,177.78,976.75,24985.79,10578925,6384019,9144800,0,0,0,4.94,3.41,6.49,4.66,3.58,8.28,5.42,-2.12,-3.18,21.41,-29.14,28.71,23.52,-39.65,43.25,13.07,9.46,12.58,36.22,30.54,35.88,31.02,19.1,22.67,21.54,14.65,17.96,63.78,69.46,64.12,5.25,5.46,5.59,7.82,7.32,6.76,1.65,1.55,1.43,10.34,9.59,9.46,34.58,26.57,25.84,336.69,417.51,395.79,454.95,500.18,535.75,247.28,306.34,292.93,27.63,25.81,23.98,55.86,60.54,60.49,33.07,29.85,37.45,11011036,9304204,9691006,42857425,44316968,47193316,68942654,67481827,65334667,76.9,78.04,83.33,10115580,8449754,9651125,34057743,35278471,38198459,12.28,10.76,12.36,54.93,0,0
한국알콜산업(주),017890,6.3,41.48,178.58,1714436,3441217,5634084,0.51,1.51,0.17,-20.79,6.23,3.71,-25.34,-0.82,-4.87,-19.55,11.14,7.86,-82.97,56.98,138.45,-83.78,100.72,63.72,2.36,3.34,7.38,9.86,11.43,14.07,1.98,3,6.82,1.51,2.59,5.89,90.14,88.57,85.93,6.52,5.27,5.11,8.52,8.23,8.35,0.64,0.78,0.8,2.41,2.53,2.58,14.35,16.78,14.65,753.19,542.09,580.06,1176.31,1223.7,1292.6,632.35,416.51,466.3,57.29,62.37,65.65,43.28,38,35.37,240.38,156.38,122.49,10467983,12729489,11741986,83399376,88598635,91883075,60104618,66800395,72049571,72.25,9.11,66.18,5525872,7615092,6770090,41620239,41280413,39270820,12.58,1.74,10.78,2.86,9.37,4.22
한국앤컴퍼니(주),000240,1.83,2,2.55,106324986,119016387,103276027,37.94,35.12,28.2,2.8,-1.94,-2.75,1.35,-14.85,7.48,2.78,7.03,12.35,-42.98,29.84,129.47,-16.07,11.94,-13.23,1.78,2.16,4.4,27.73,27.81,26.41,2.73,3.24,7.18,1.21,1.57,3.69,72.27,72.19,73.59,6.69,8.31,8.92,7.44,6.4,8.89,0.68,0.73,0.84,1.17,1.16,1.37,111.26,102.05,87.6,87.19,76.13,81.7,1237,1268.29,1318.39,50.59,42.13,57.93,151.72,152.59,136.85,-4.14,-7.68,-6.06,1.08,0.17,9.18,1025776400,964628614,867276961,1947717925,1909891346,1857322267,1312725252,1404977821,1578516480,14.7,20.16,29.89,629655023,614065391,614965457,548989827,467470013,502453368,11.48,13.84,16.42,7.74,8.43,6.79
한국전력공사(주),015760,2.45,2.44,3,3282491651,1962162533,1882761080,39.6,25.5,23.05,0.59,-21.12,5.98,-8.7,-17.12,6.82,17.64,8.59,6.19,22.12,-0.8,72.06,34.95,-40.22,-4.05,9.82,8.97,14.54,23,14.4,13.41,5.77,5.49,8.94,2.79,3.08,5.84,77,85.6,86.59,12.15,14.34,15.58,31.82,58.98,313.91,0.28,0.34,0.4,0.32,0.46,0.76,102.7,54.27,52.18,31.92,54.4,41.01,994.67,1030.92,1107.57,25.06,52.79,39.93,193.88,147.22,145.17,-9.28,-3.83,-6.63,2.02,13.09,10.06,32695190223,17905960322,18497882553,64529738387,50900715025,53945612634,18252799712,19820578924,21047874587,16.58,23,17.68,8796347526,4277647305,6061870287,2807916639,2327083948,2485754162,29.7,20.78,15.53,5.33,4.18,4.94
한국정보공학(주),039740,3685.14,98.02,-5628.49,5719336,215651,-8189457,0,0,0,857.61,10.46,-14.59,932.88,-32.08,-29.23,74.44,-26.06,-38.52,19.92,-62.58,0,-10.31,-96.23,0,23.35,11.81,-87.28,53.46,53.12,35.19,14.71,2.73,-12.34,12.47,2.45,-11.43,46.54,46.88,64.81,2.64,1.34,1.35,134.92,105.38,34.06,0.53,0.21,0.13,19.5,5.74,2.14,14.49,9.26,6.46,793.38,891.13,1595.11,2086.14,2265.34,1985.72,791.82,887.21,1573.79,18.69,53.05,61.08,73.13,45.68,39.96,90.48,136.45,578.52,11335325,8384998,5128133,89565726,98929989,84496740,26419249,19535340,12010890,16.56,23.37,40.44,9445876,5711856,2258114,74941521,50899862,36019291,7.1,10.03,17.27,2.99,0,0
한국정보통신(주),025770,1.28,1.33,1.37,8063876,13514234,11347324,53.01,60.41,32.31,74.78,22.16,-16.33,122.16,2.15,-34.73,45.38,46.87,11.67,-72.86,0,0,-20.04,67.59,-16.03,1.8,-1.31,-21.26,30.19,29.78,25.1,2.98,-2.07,-46.69,0.93,-0.7,-12.61,69.81,70.22,74.9,6.6,6.41,6.45,37.4,28.79,27.29,0.52,0.54,0.59,3.05,2.02,1.76,162.36,227.22,339.81,97.15,49.1,29.72,1021.42,1000.45,622.78,94.84,44.2,27.67,175.93,237.08,345.3,-0.97,-28.56,-50.81,2.21,0.73,5.1,97605044,133789445,124554526,157721377,192671533,161208320,63981886,93967825,104933378,-3.76,2.6,30.1,53486033,108105114,116550090,51959506,53074734,34641273,-5.73,3.71,35.72,8.79,10.15,9.82
